bedrooms,baths,area_sqft,kitchens,store_rooms,gym,furnishing_score,agePossession,has_servant_room,floor_category,price
6.0,6.0,5445.02,2.0,1.0,0,2,4.0,0,1.0,8.0
5.0,7.0,5989.521999999999,2.0,1.0,1,25,1.0,1,1.0,11.0
5.0,6.0,5445.02,2.0,2.0,0,15,1.0,1,1.0,11.0
4.0,6.0,2722.51,2.0,2.0,0,15,1.0,1,1.0,5.25
5.0,6.0,5445.02,2.0,1.0,0,25,1.0,0,1.0,14.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,2.0,7.1
5.0,6.0,5445.02,2.0,2.0,0,25,1.0,1,1.0,14.5
6.0,7.0,5445.02,3.0,1.0,1,25,0.0,0,2.0,13.55
5.0,6.0,5445.02,2.0,2.0,1,15,1.0,1,1.0,7.5
3.0,4.0,1361.255,2.0,2.0,0,15,3.0,1,1.0,3.2
3.0,4.0,1361.255,2.0,1.0,0,25,1.0,0,1.0,2.15
5.0,6.0,10890.04,2.0,2.0,1,25,3.0,1,1.0,8.95
4.0,5.0,2722.51,2.0,1.0,1,14,2.0,1,1.0,6.2
5.0,6.0,8712.032,2.0,2.0,1,25,1.0,1,2.0,11.55
5.0,7.0,6534.023999999999,3.0,2.0,1,25,1.0,1,1.0,7.67
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,2.0,12.99
6.0,7.0,5445.02,2.0,1.0,0,24,1.0,0,2.0,20.99
6.0,7.0,10890.04,2.0,1.0,1,25,3.0,0,2.0,25.99
6.0,7.0,10890.04,2.0,1.0,0,24,1.0,1,2.0,27.99
6.0,7.0,10890.04,2.0,1.0,0,24,1.0,0,2.0,29.9
4.0,5.0,1361.255,2.0,1.0,0,1,4.0,0,1.0,2.4
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,8.75
5.0,7.0,5445.02,2.0,2.0,0,25,1.0,1,1.0,8.9
5.0,6.0,2722.51,2.0,2.0,0,14,0.0,1,1.0,3.5
5.0,6.0,5445.02,2.0,1.0,1,25,4.0,1,1.0,8.12
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.95
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,6.3
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,6.55
5.0,6.0,5445.02,1.0,1.0,1,24,1.0,1,1.0,6.85
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,6.25
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,9.45
5.0,6.0,5445.02,2.0,1.0,1,25,4.0,0,1.0,6.05
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,6.12
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,0,1.0,2.12
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.3
4.0,5.0,2722.51,2.0,2.0,1,15,1.0,1,1.0,4.1
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.1
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.1
5.0,6.0,5445.02,2.0,1.0,1,15,1.0,1,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,2.0,12.99
5.0,6.0,5989.521999999999,2.0,1.0,1,25,0.0,1,1.0,6.5
6.0,7.0,10890.04,2.0,1.0,0,25,1.0,1,1.0,42.5
3.0,4.0,1633.506,2.0,1.0,0,15,1.0,0,1.0,3.8
4.0,5.0,2722.51,2.0,1.0,0,6,4.0,0,1.0,5.5
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,1.0,9.25
5.0,7.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,7.45
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,1,1.0,2.15
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,12.5
3.0,4.0,1361.255,1.0,1.0,0,5,1.0,1,1.0,3.25
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,16.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,9.55
6.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,11.0
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,8.95
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,8.25
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,8.85
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,9.75
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,9.5
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.1
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,7.78
4.0,7.0,2722.51,2.0,2.0,1,25,1.0,1,1.0,4.95
6.0,7.0,10890.04,3.0,2.0,1,25,1.0,1,1.0,33.0
3.0,4.0,1361.255,1.0,1.0,1,15,1.0,1,1.0,2.25
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,7.2
5.0,6.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.5
6.0,7.0,5445.02,2.0,1.0,0,14,4.0,0,1.0,9.75
5.0,7.0,5445.02,3.0,1.0,0,15,3.0,1,1.0,11.11
5.0,6.0,5445.02,2.0,2.0,0,25,1.0,1,1.0,9.25
9.0,10.0,10890.04,3.0,4.0,1,25,2.0,1,1.0,23.0
4.0,5.0,2722.51,1.0,1.0,1,25,0.0,1,1.0,4.5
3.0,5.0,1361.255,2.0,2.0,1,15,1.0,1,1.0,3.2
5.0,5.0,5445.02,2.0,2.0,1,24,1.0,1,1.0,8.6
6.0,6.0,11434.542,2.0,2.0,1,25,1.0,1,1.0,44.5
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,9.0
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,7.25
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,7.45
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,9.45
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,8.5
5.0,7.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.95
4.0,7.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,5.75
4.0,7.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.95
5.0,6.0,5445.02,3.0,3.0,1,25,1.0,1,2.0,7.72
5.0,7.0,5445.02,2.0,2.0,0,10,1.0,1,1.0,7.25
5.0,7.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.15
5.0,7.0,5445.02,2.0,2.0,0,8,1.0,1,1.0,10.55
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,13.25
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.05
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.0
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.28
6.0,7.0,10890.04,3.0,1.0,1,25,1.0,0,1.0,45.0
6.0,7.0,10890.04,2.0,1.0,0,13,3.0,0,1.0,20.0
7.0,6.0,10890.04,2.0,1.0,0,25,1.0,1,1.0,39.0
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,11.9
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,18.0
4.0,5.0,2722.51,2.0,2.0,1,25,1.0,1,1.0,5.9
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,12.0
3.0,4.0,1361.255,2.0,2.0,0,13,1.0,1,1.0,3.5
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.45
6.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,13.45
5.0,6.0,5445.02,2.0,1.0,0,0,4.0,0,1.0,8.5
3.0,3.0,1361.255,1.0,1.0,0,8,1.0,1,1.0,2.5
4.0,5.0,2722.51,1.0,1.0,1,15,0.0,1,1.0,4.25
5.0,6.0,1361.255,1.0,1.0,0,25,1.0,0,2.0,3.2
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.9
5.0,7.0,5445.02,2.0,2.0,0,14,1.0,1,1.0,7.25
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,0,1.0,2.35
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.65
4.0,6.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.45
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.35
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,7.95
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,6.5
5.0,6.0,5445.02,2.0,1.0,0,7,1.0,0,1.0,8.1
5.0,7.0,5445.02,3.0,1.0,0,25,1.0,1,1.0,11.45
3.0,4.0,1361.255,2.0,1.0,0,24,1.0,0,2.0,2.99
6.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,9.5
5.0,6.0,10890.04,3.0,2.0,1,25,1.0,1,1.0,25.0
7.0,6.0,10890.04,2.0,2.0,1,25,1.0,1,2.0,36.0
4.0,5.0,2722.51,2.0,1.0,0,15,1.0,1,1.0,4.25
5.0,6.0,5445.02,2.0,1.0,0,25,1.0,1,1.0,11.0
5.0,6.0,5445.02,2.0,1.0,0,5,1.0,0,1.0,16.5
6.0,7.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,38.0
7.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,12.05
5.0,6.0,10890.04,2.0,1.0,0,1,4.0,1,1.0,25.0
5.0,5.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,7.85
5.0,6.0,5989.521999999999,2.0,2.0,1,25,1.0,1,1.0,10.0
5.0,6.0,5445.02,2.0,2.0,0,15,1.0,1,1.0,11.75
3.0,4.0,5445.02,1.0,1.0,0,7,4.0,1,1.0,5.5
5.0,6.0,5445.02,2.0,1.0,0,7,4.0,1,1.0,10.25
3.0,3.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,3.15
3.0,3.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.5
5.0,5.0,5445.02,1.0,1.0,0,1,4.0,0,1.0,6.75
5.0,6.0,5445.02,3.0,1.0,0,25,1.0,1,1.0,9.25
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,7.5
6.0,7.0,10890.04,2.0,1.0,1,25,1.0,0,1.0,12.0
6.0,7.0,10890.04,2.0,1.0,1,25,1.0,0,1.0,20.0
5.0,6.0,10890.04,2.0,1.0,1,25,1.0,0,1.0,15.0
5.0,6.0,10890.04,2.0,1.0,0,15,1.0,0,1.0,11.0
6.0,6.0,10890.04,2.0,1.0,0,8,1.0,0,1.0,11.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,7.0
6.0,6.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,18.75
4.0,5.0,2722.51,2.0,2.0,1,25,1.0,1,1.0,4.65
6.0,7.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,30.0
6.0,6.0,8167.529999999999,1.0,1.0,1,25,4.0,0,1.0,7.85
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.45
5.0,6.0,5445.02,2.0,2.0,1,15,1.0,1,2.0,7.25
5.0,6.0,5445.02,2.0,2.0,1,15,0.0,1,1.0,8.0
6.0,6.0,5445.02,2.0,3.0,1,25,1.0,1,2.0,9.25
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.45
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,3.7
6.0,7.0,10890.04,2.0,1.0,0,7,0.0,1,1.0,17.5
6.0,6.0,5445.02,2.0,2.0,1,15,1.0,1,2.0,13.75
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,11.0
5.0,5.0,10890.04,2.0,1.0,0,4,1.0,0,1.0,21.0
5.0,5.0,5445.02,2.0,1.0,0,0,4.0,0,1.0,9.0
5.0,6.0,5445.02,2.0,1.0,1,15,1.0,1,1.0,6.0
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.7
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,7.0
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,0,1.0,5.25
4.0,5.0,2722.51,2.0,1.0,0,15,1.0,0,1.0,5.1
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,0,1.0,5.3
4.0,6.0,2722.51,2.0,1.0,0,15,1.0,1,1.0,6.0
4.0,5.0,2722.51,2.0,1.0,0,15,1.0,0,1.0,4.9
4.0,5.0,2722.51,2.0,1.0,0,15,1.0,0,1.0,4.25
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,6.75
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,6.39
7.0,7.0,10890.04,4.0,4.0,1,25,1.0,1,2.0,42.0
3.0,4.0,1361.255,2.0,1.0,0,15,3.0,1,1.0,2.75
4.0,5.0,2722.51,2.0,2.0,0,15,1.0,1,1.0,4.95
6.0,7.0,5445.02,2.0,1.0,0,24,1.0,0,2.0,25.75
3.0,4.0,1361.255,2.0,2.0,1,25,1.0,1,1.0,2.75
5.0,6.0,5445.02,1.0,1.0,0,25,5.0,0,1.0,7.8
5.0,6.0,7078.526,2.0,1.0,0,24,1.0,0,2.0,18.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,6.75
3.0,4.0,1361.255,1.0,1.0,0,13,4.0,0,1.0,2.8
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.75
6.0,6.0,5989.521999999999,2.0,1.0,1,25,1.0,1,1.0,10.25
4.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,3.3
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.5
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.95
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.9
5.0,6.0,5445.02,2.0,2.0,1,15,1.0,1,1.0,8.9
4.0,5.0,2722.51,2.0,2.0,1,15,1.0,1,1.0,6.0
6.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,6.0
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.3
3.0,4.0,1361.255,2.0,1.0,0,7,1.0,0,1.0,2.2
3.0,4.0,1361.255,2.0,1.0,0,14,1.0,0,1.0,2.6
5.0,5.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,9.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,6.95
5.0,6.0,5445.02,4.0,3.0,1,25,1.0,1,2.0,8.25
6.0,7.0,10890.04,2.0,2.0,0,25,1.0,1,1.0,39.0
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.8
5.0,6.0,5445.02,2.0,1.0,0,6,1.0,0,1.0,9.5
3.0,4.0,1361.255,1.0,1.0,0,15,1.0,1,1.0,2.25
5.0,6.0,5445.02,2.0,1.0,0,0,4.0,0,1.0,11.0
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,8.0
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,3.35
3.0,4.0,1361.255,1.0,1.0,1,25,3.0,1,1.0,2.45
5.0,6.0,2722.51,2.0,2.0,0,15,3.0,1,1.0,6.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,9.8
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,10.5
6.0,7.0,5989.521999999999,3.0,1.0,1,25,1.0,1,2.0,19.5
6.0,7.0,5445.02,2.0,2.0,1,25,1.0,1,2.0,11.33
7.0,7.0,10890.04,2.0,2.0,1,25,1.0,1,2.0,33.0
5.0,6.0,5445.02,2.0,2.0,1,8,1.0,1,1.0,8.88
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.4
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,1.0,8.9
4.0,5.0,2722.51,2.0,1.0,0,15,1.0,1,1.0,6.15
4.0,5.0,2722.51,2.0,1.0,1,15,1.0,1,1.0,6.15
3.0,3.0,1361.255,1.0,1.0,0,15,1.0,0,1.0,2.85
3.0,3.0,1361.255,1.0,1.0,0,25,1.0,1,1.0,3.1
6.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,8.72
5.0,6.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,13.75
6.0,6.0,5445.02,3.0,1.0,1,25,5.0,1,2.0,8.1
3.0,4.0,1361.255,2.0,1.0,1,14,1.0,0,1.0,2.45
4.0,5.0,1361.255,2.0,1.0,1,25,0.0,1,1.0,2.4
6.0,7.0,5445.02,2.0,2.0,0,0,1.0,1,1.0,9.7
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,3.45
5.0,6.0,10890.04,1.0,1.0,0,18,4.0,1,1.0,20.0
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.1
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,0,1.0,2.5
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,3.1
6.0,7.0,5445.02,2.0,2.0,1,15,1.0,1,1.0,9.5
5.0,6.0,10890.04,2.0,1.0,1,25,0.0,1,1.0,23.5
7.0,7.0,5445.02,2.0,1.0,1,25,1.0,0,2.0,18.0
5.0,6.0,10890.04,3.0,2.0,0,25,0.0,1,1.0,14.75
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,7.85
5.0,6.0,5445.02,2.0,1.0,0,25,3.0,1,1.0,8.75
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,8.75
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,0,1.0,7.5
6.0,6.0,5445.02,3.0,2.0,0,8,1.0,1,1.0,16.5
5.0,7.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,11.25
5.0,5.0,5445.02,2.0,1.0,0,7,1.0,1,1.0,7.5
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,7.75
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.45
4.0,4.0,1633.506,2.0,1.0,1,15,1.0,1,1.0,3.25
5.0,6.0,5445.02,2.0,1.0,0,15,3.0,1,1.0,5.5
5.0,6.0,5445.02,2.0,1.0,0,6,1.0,1,1.0,10.25
5.0,7.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,9.5
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,10.75
3.0,4.0,1361.255,2.0,1.0,0,15,1.0,0,1.0,2.0
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,10.65
6.0,7.0,10890.04,3.0,2.0,0,15,3.0,1,1.0,24.95
5.0,6.0,5445.02,2.0,1.0,0,22,3.0,1,1.0,10.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.25
6.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,9.25
5.0,6.0,5445.02,2.0,1.0,1,25,4.0,1,1.0,8.7
5.0,6.0,5445.02,2.0,1.0,1,15,3.0,1,1.0,10.5
5.0,6.0,5445.02,2.0,2.0,0,8,1.0,1,1.0,9.25
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,9.95
4.0,6.0,2722.51,2.0,1.0,1,25,4.0,1,1.0,4.1
4.0,6.0,2722.51,2.0,1.0,0,6,4.0,0,1.0,4.25
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,9.9
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,8.75
3.0,3.0,1361.255,1.0,1.0,0,8,3.0,1,1.0,2.5
5.0,6.0,5445.02,3.0,1.0,0,18,1.0,1,1.0,13.95
3.0,5.0,1361.255,2.0,1.0,1,15,1.0,1,1.0,2.2
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,11.5
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,3.35
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,12.25
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.65
6.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,11.0
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.5
6.0,6.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,33.0
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,11.15
4.0,5.0,2722.51,2.0,1.0,0,3,4.0,0,1.0,4.3
4.0,6.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,3.99
3.0,4.0,2722.51,2.0,1.0,0,12,1.0,1,1.0,8.25
5.0,6.0,5445.02,1.0,1.0,0,15,1.0,1,1.0,9.25
3.0,4.0,1361.255,2.0,1.0,0,15,1.0,0,1.0,2.5
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.95
6.0,6.0,5445.02,3.0,1.0,0,2,4.0,1,1.0,13.0
3.0,4.0,1361.255,2.0,1.0,0,14,1.0,0,1.0,2.25
5.0,6.0,5445.02,2.0,1.0,0,2,4.0,1,1.0,7.35
5.0,6.0,5445.02,2.0,1.0,0,2,4.0,1,1.0,11.0
3.0,4.0,1361.255,1.0,1.0,0,1,4.0,0,1.0,2.7
6.0,7.0,5445.02,2.0,1.0,1,25,4.0,1,1.0,24.5
7.0,7.0,10890.04,1.0,1.0,1,25,0.0,1,1.0,34.9
3.0,5.0,2178.008,2.0,1.0,1,25,1.0,1,1.0,3.6
3.0,5.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.12
5.0,6.0,5445.02,2.0,1.0,1,24,1.0,1,1.0,6.25
5.0,6.0,5445.02,2.0,1.0,1,14,1.0,1,1.0,6.35
5.0,6.0,5445.02,3.0,1.0,0,25,1.0,1,1.0,11.5
5.0,6.0,5445.02,2.0,2.0,1,25,3.0,1,1.0,8.95
5.0,6.0,2722.51,2.0,1.0,1,25,3.0,1,1.0,5.4
6.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,11.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,9.45
5.0,6.0,6534.023999999999,2.0,1.0,1,25,3.0,1,1.0,7.15
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,9.25
5.0,6.0,5445.02,2.0,1.0,0,25,1.0,1,1.0,11.45
5.0,6.0,5445.02,2.0,1.0,0,25,1.0,1,1.0,12.0
5.0,6.0,2722.51,1.0,1.0,0,0,4.0,0,1.0,5.9
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,11.0
3.0,4.0,1361.255,2.0,1.0,0,6,3.0,0,1.0,2.5
5.0,6.0,5445.02,2.0,1.0,0,9,4.0,1,1.0,6.55
6.0,6.0,10890.04,2.0,1.0,0,6,1.0,1,2.0,27.0
5.0,6.0,5445.02,2.0,1.0,0,7,4.0,1,1.0,7.5
4.0,5.0,2178.008,2.0,1.0,1,13,4.0,0,1.0,3.9
5.0,6.0,1361.255,2.0,1.0,1,15,1.0,1,1.0,2.6
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,2.0,18.0
6.0,7.0,5445.02,2.0,1.0,0,25,1.0,0,2.0,26.4
5.0,6.0,2722.51,2.0,1.0,0,15,1.0,1,1.0,5.0
6.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,9.0
3.0,4.0,1361.255,2.0,2.0,0,15,1.0,0,1.0,2.65
5.0,6.0,5445.02,2.0,1.0,0,25,3.0,1,1.0,8.5
5.0,6.0,5445.02,2.0,2.0,1,15,1.0,1,1.0,9.75
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,11.0
4.0,5.0,2722.51,2.0,1.0,0,25,3.0,1,1.0,6.95
5.0,6.0,5445.02,3.0,2.0,1,14,0.0,1,1.0,8.1
5.0,6.0,5445.02,3.0,2.0,1,25,0.0,1,1.0,7.1
4.0,5.0,2722.51,2.0,1.0,1,25,3.0,1,1.0,5.35
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.52
6.0,6.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,12.75
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,9.75
6.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,8.82
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,9.05
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,14.0
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,8.75
6.0,6.0,10890.04,2.0,4.0,1,25,1.0,1,1.0,12.75
5.0,6.0,5445.02,2.0,2.0,1,25,4.0,0,1.0,11.5
5.0,6.0,5445.02,3.0,2.0,1,25,3.0,1,1.0,11.0
6.0,7.0,10890.04,3.0,2.0,0,15,1.0,0,1.0,22.45
7.0,7.0,5445.02,2.0,2.0,0,25,4.0,0,1.0,16.0
3.0,4.0,1361.255,1.0,1.0,0,3,1.0,0,1.0,3.1
6.0,7.0,10890.04,3.0,2.0,0,15,3.0,1,2.0,22.5
5.0,7.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,6.75
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,7.4
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,14.5
5.0,6.0,5445.02,3.0,1.0,0,15,3.0,1,1.0,8.25
5.0,7.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,12.9
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.8
5.0,6.0,5445.02,2.0,1.0,0,25,1.0,0,1.0,6.75
4.0,5.0,2722.51,2.0,1.0,0,15,1.0,1,1.0,5.99
4.0,4.0,2722.51,1.0,1.0,1,25,1.0,1,1.0,4.75
6.0,6.0,10890.04,3.0,2.0,1,25,1.0,1,2.0,28.0
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.65
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,1,1.0,2.95
4.0,5.0,2722.51,1.0,1.0,1,15,4.0,1,1.0,4.8
5.0,6.0,5445.02,2.0,2.0,1,15,4.0,1,1.0,6.7
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,1.0,9.95
4.0,5.0,2722.51,2.0,1.0,1,12,4.0,1,1.0,4.3
3.0,4.0,1361.255,2.0,1.0,0,24,4.0,0,1.0,3.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,2.0,12.5
5.0,6.0,2722.51,1.0,1.0,0,15,4.0,1,1.0,6.2
5.0,5.0,2722.51,2.0,1.0,0,15,4.0,1,1.0,6.75
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,8.5
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,6.75
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.89
6.0,7.0,10890.04,3.0,2.0,1,25,1.0,1,1.0,12.25
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.85
5.0,6.0,5445.02,3.0,1.0,0,15,1.0,1,1.0,6.25
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.6
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,6.99
5.0,6.0,5445.02,2.0,1.0,0,24,1.0,1,2.0,12.5
6.0,7.0,5445.02,2.0,1.0,0,24,1.0,0,2.0,14.5
