bedrooms,baths,floors_in_building,area_sqft,servant_quarters,kitchens,store_rooms,drawing_room,furnishing_score,agePossession,luxury_category,floor_category,price
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,49,4.0,0.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,1.0,1.0,2.0,1,42,1.0,0.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,27,4.0,2.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,408.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
1.0,1.0,8.0,408.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.85
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.9
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.95
2.0,2.0,8.0,924.8,0.0,1.0,1.0,1,49,1.0,0.0,2.0,1.45
2.0,2.0,8.0,924.8,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.5
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.95
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.4
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.35
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.3
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.25
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.5
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.45
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.4
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.35
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.3
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.25
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,4.0,0.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,4.0,0.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,49,4.0,0.0,2.0,0.6
1.0,1.0,8.0,652.8,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.88
1.0,1.0,8.0,652.8,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.88
2.0,2.0,8.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.33
2.0,2.0,8.0,1169.6,0.0,1.0,0.0,1,49,1.0,2.0,2.0,1.55
1.0,1.0,8.0,408.0,0.0,1.0,0.0,1,49,4.0,2.0,2.0,0.65
1.0,2.0,8.0,326.4,1.0,1.0,2.0,1,49,4.0,2.0,2.0,0.53
2.0,2.0,8.0,1033.6,0.0,1.0,0.0,1,39,4.0,0.0,2.0,1.34
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,2,4.0,1.0,2.0,0.6790999999999999
1.0,1.0,7.0,625.5999999999999,2.0,2.0,1.0,1,49,1.0,3.0,2.0,0.6844
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.85
2.0,2.0,8.0,1033.6,1.0,1.0,1.0,1,49,0.0,0.0,2.0,1.28
1.0,1.0,8.0,788.8,1.0,1.0,1.0,1,49,0.0,0.0,2.0,0.9825
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.8
1.0,1.0,8.0,408.0,0.0,1.0,0.0,0,19,4.0,2.0,2.0,0.58
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,408.0,2.0,1.0,1.0,1,49,1.0,0.0,2.0,0.5312
1.0,1.0,8.0,652.8,2.0,1.0,1.0,1,39,2.0,2.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,2.0,2.0,2.0,1,39,1.0,3.0,2.0,0.86
1.0,1.0,8.0,598.4000000000001,2.0,2.0,2.0,1,39,1.0,3.0,2.0,0.86
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
2.0,2.0,8.0,1088.0,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.25
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
2.0,2.0,8.0,1088.0,1.0,1.0,1.0,1,40,4.0,2.0,2.0,1.15
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
2.0,2.0,8.0,1088.0,2.0,1.0,2.0,1,49,3.0,0.0,2.0,1.15
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.75
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,12,4.0,1.0,2.0,1.21
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,19,4.0,2.0,2.0,1.23
3.0,3.0,8.0,1713.6,1.0,1.0,1.0,1,49,3.0,3.0,2.0,2.19
2.0,2.0,8.0,1142.4,0.0,1.0,0.0,1,23,4.0,2.0,2.0,1.5
1.0,1.0,8.0,408.0,0.0,1.0,1.0,1,49,1.0,3.0,2.0,0.5312
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.45
1.0,1.0,6.0,598.4000000000001,0.0,1.0,1.0,1,49,1.0,3.0,2.0,0.6
1.0,1.0,6.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.7
1.0,1.0,6.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.65
0.0,1.0,11.0,380.8,0.0,1.0,0.0,0,28,1.0,1.0,2.0,0.61
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.5
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,9,3.0,1.0,2.0,0.6
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,9,5.0,1.0,0.0,1.05
2.0,2.0,8.0,1060.8,0.0,1.0,1.0,0,49,1.0,0.0,2.0,1.2
1.0,1.0,8.0,707.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.27
1.0,1.0,8.0,680.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
2.0,2.0,6.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,0.0,1.0,1.3
1.0,1.0,8.0,353.6,1.0,1.0,1.0,1,49,1.0,3.0,1.0,0.53
1.0,2.0,8.0,326.4,0.0,1.0,0.0,1,49,4.0,2.0,2.0,0.56
1.0,1.0,8.0,326.4,0.0,1.0,0.0,1,49,4.0,1.0,2.0,0.53
1.0,1.0,7.0,598.4000000000001,1.0,1.0,1.0,1,49,3.0,3.0,1.0,0.67
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,39,1.0,3.0,1.0,0.68
2.0,2.0,6.0,843.2,1.0,1.0,1.0,1,47,1.0,2.0,1.0,1.5
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
2.0,2.0,2.0,1088.0,0.0,1.0,0.0,1,39,3.0,3.0,1.0,1.28
1.0,1.0,7.0,380.8,0.0,2.0,1.0,1,49,1.0,2.0,2.0,0.48
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,14.0,652.8,0.0,1.0,0.0,0,43,4.0,0.0,2.0,0.85
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.85
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,42,4.0,2.0,2.0,0.5
1.0,1.0,8.0,326.4,2.0,1.0,2.0,1,49,1.0,0.0,2.0,0.385
2.0,2.0,8.0,1686.4,0.0,1.0,0.0,0,18,4.0,2.0,2.0,1.3
1.0,1.0,5.0,680.0,0.0,1.0,1.0,1,39,1.0,1.0,2.0,0.75
1.0,1.0,14.0,707.2,0.0,1.0,0.0,1,49,3.0,3.0,2.0,0.25
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,43,4.0,0.0,2.0,0.7
2.0,2.0,8.0,1060.8,0.0,1.0,0.0,1,49,5.0,3.0,2.0,0.945
1.0,1.0,8.0,380.8,2.0,1.0,1.0,1,49,1.0,0.0,2.0,0.45
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,49,3.0,2.0,2.0,0.65
1.0,1.0,8.0,652.8,0.0,1.0,1.0,0,49,4.0,0.0,2.0,0.58
1.0,1.0,8.0,571.2,1.0,2.0,1.0,1,49,3.0,2.0,2.0,0.88
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.6
2.0,2.0,9.0,979.2,1.0,1.0,1.0,1,49,1.0,3.0,2.0,1.4
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,34,4.0,2.0,2.0,1.35
2.0,2.0,3.0,979.2,0.0,1.0,0.0,0,34,1.0,2.0,1.0,1.3
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.25
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,49,4.0,0.0,2.0,1.2
1.0,1.0,3.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,19,4.0,2.0,2.0,0.6
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,4.0,2.0,2.0,0.6
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,12,3.0,1.0,2.0,1.25
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.3
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.35
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,19,4.0,2.0,2.0,0.6
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,12,4.0,1.0,2.0,0.8
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.2
2.0,2.0,8.0,979.2,2.0,1.0,1.0,1,49,3.0,0.0,2.0,1.25
2.0,2.0,8.0,979.2,2.0,1.0,1.0,1,49,3.0,0.0,2.0,1.35
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.4
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.3
1.0,1.0,9.0,598.4000000000001,0.0,1.0,1.0,1,49,1.0,3.0,2.0,1.05
1.0,1.0,7.0,489.6,1.0,1.0,0.0,1,43,1.0,3.0,1.0,0.75
1.0,1.0,8.0,625.5999999999999,2.0,1.0,2.0,1,33,1.0,0.0,2.0,0.4652
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,9,4.0,1.0,2.0,0.414
1.0,1.0,6.0,652.8,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.3154
1.0,1.0,7.0,353.6,0.0,1.0,1.0,1,39,1.0,0.0,2.0,0.48
1.0,1.0,7.0,571.2,0.0,1.0,1.0,1,49,1.0,0.0,2.0,0.7
1.0,1.0,7.0,598.4000000000001,0.0,1.0,1.0,1,39,4.0,2.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,12,4.0,1.0,2.0,0.8
1.0,1.0,11.0,598.4000000000001,1.0,1.0,1.0,1,49,5.0,0.0,1.0,0.8
1.0,1.0,8.0,625.5999999999999,1.0,1.0,0.0,0,19,4.0,1.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,18,1.0,2.0,1.0,0.55
1.0,1.0,8.0,571.2,2.0,1.0,1.0,1,39,1.0,2.0,2.0,0.423
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,0,18,1.0,1.0,2.0,1.1
1.0,1.0,8.0,680.0,0.0,1.0,0.0,0,24,1.0,1.0,2.0,0.5
1.0,1.0,19.0,652.8,0.0,1.0,0.0,1,49,3.0,3.0,2.0,0.65
1.0,1.0,4.0,652.8,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.75
1.0,1.0,3.0,598.4000000000001,0.0,1.0,1.0,1,49,4.0,2.0,1.0,0.78
1.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,1,39,1.0,3.0,2.0,0.68
1.0,1.0,8.0,299.20000000000005,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.35
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,28,4.0,1.0,2.0,0.65
2.0,2.0,3.0,1088.0,1.0,1.0,0.0,0,49,1.0,0.0,2.0,1.2
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,11,4.0,1.0,2.0,0.4264
0.0,2.0,8.0,326.4,0.0,1.0,0.0,0,24,5.0,1.0,2.0,0.56
1.0,1.0,7.0,625.5999999999999,1.0,1.0,1.0,1,49,1.0,3.0,1.0,0.8007
1.0,1.0,7.0,544.0,0.0,2.0,1.0,1,41,1.0,1.0,2.0,0.9
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,19,4.0,1.0,2.0,0.75
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,18,4.0,1.0,2.0,0.64
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,43,4.0,0.0,2.0,0.65
2.0,2.0,6.0,979.2,0.0,1.0,0.0,1,49,1.0,2.0,2.0,1.35
2.0,2.0,8.0,788.8,2.0,1.0,2.0,1,49,5.0,3.0,2.0,0.4
2.0,2.0,10.0,1115.1999999999998,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.5
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,9,1.0,1.0,2.0,0.81
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,33,1.0,2.0,2.0,1.25
1.0,1.0,8.0,680.0,0.0,1.0,0.0,0,18,1.0,1.0,2.0,0.6
1.0,1.0,2.0,625.5999999999999,0.0,1.0,0.0,0,18,1.0,1.0,2.0,0.65
2.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,0,9,1.0,1.0,2.0,0.95
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,9,1.0,1.0,2.0,0.9
2.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,1,39,1.0,2.0,2.0,0.7
2.0,2.0,8.0,1088.0,1.0,1.0,0.0,1,39,1.0,3.0,2.0,0.85
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,0,18,1.0,2.0,2.0,1.2
1.0,1.0,6.0,598.4000000000001,2.0,1.0,1.0,1,49,1.0,3.0,2.0,0.8
1.0,1.0,6.0,435.2000000000001,0.0,1.0,0.0,1,49,1.0,3.0,1.0,0.6204999999999999
2.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,0,18,1.0,2.0,2.0,0.6659999999999999
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,30,1.0,2.0,2.0,0.5
1.0,1.0,8.0,707.2,1.0,1.0,1.0,1,49,1.0,2.0,2.0,0.65
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,1,2,4.0,1.0,2.0,1.05
1.0,1.0,8.0,489.6,0.0,1.0,1.0,1,49,1.0,3.0,2.0,0.65
1.0,1.0,8.0,489.6,2.0,1.0,2.0,1,49,1.0,3.0,2.0,0.6990000000000001
1.0,1.0,8.0,625.5999999999999,2.0,1.0,2.0,1,49,1.0,3.0,1.0,0.4488
1.0,1.0,6.0,652.8,1.0,1.0,0.0,1,49,1.0,3.0,2.0,0.78
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,18,4.0,1.0,2.0,0.432
0.0,1.0,8.0,516.8,0.0,1.0,0.0,0,18,1.0,1.0,2.0,0.5
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.7243999999999999
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,9,4.0,1.0,2.0,0.65
1.0,1.0,9.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,1.0,0.5
1.0,1.0,6.0,598.4000000000001,2.0,1.0,2.0,1,49,1.0,0.0,1.0,1.05
0.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,0,22,1.0,1.0,2.0,0.725
1.0,1.0,6.0,652.8,0.0,1.0,0.0,0,22,1.0,1.0,2.0,0.64
1.0,1.0,6.0,625.5999999999999,0.0,1.0,0.0,0,26,1.0,1.0,2.0,0.725
1.0,1.0,6.0,625.5999999999999,0.0,1.0,0.0,0,26,1.0,1.0,1.0,0.715
1.0,1.0,8.0,625.5999999999999,1.0,1.0,1.0,1,19,1.0,2.0,2.0,0.7905
1.0,1.0,4.0,734.4000000000001,0.0,1.0,0.0,1,28,1.0,2.0,2.0,0.9075
2.0,2.0,2.0,979.2,0.0,1.0,0.0,1,49,0.0,3.0,2.0,1.23
1.0,1.0,6.0,435.2000000000001,0.0,1.0,0.0,0,49,1.0,2.0,2.0,0.63
1.0,1.0,4.0,353.6,0.0,1.0,0.0,0,39,1.0,3.0,2.0,0.45
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,39,1.0,3.0,2.0,0.65
2.0,2.0,11.0,1088.0,0.0,1.0,0.0,0,43,1.0,2.0,2.0,1.1
1.0,1.0,8.0,652.8,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.62
1.0,1.0,4.0,544.0,0.0,1.0,0.0,0,39,1.0,3.0,2.0,0.7
1.0,1.0,3.0,435.2000000000001,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.75
0.0,1.0,8.0,380.8,0.0,1.0,0.0,0,49,1.0,2.0,2.0,0.45
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.65
1.0,1.0,10.0,707.2,0.0,1.0,0.0,1,16,4.0,1.0,2.0,0.95
1.0,1.0,10.0,652.8,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.9
1.0,1.0,10.0,625.5999999999999,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.83
1.0,1.0,10.0,625.5999999999999,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.8
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.75
2.0,2.0,7.0,979.2,0.0,1.0,0.0,0,37,1.0,1.0,2.0,1.45
1.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,0,37,1.0,1.0,2.0,0.8
1.0,1.0,7.0,625.5999999999999,0.0,1.0,0.0,0,31,1.0,1.0,2.0,0.75
1.0,1.0,9.0,598.4000000000001,0.0,1.0,0.0,0,37,1.0,1.0,2.0,0.72
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,33,4.0,2.0,2.0,0.8
2.0,2.0,8.0,1088.0,1.0,1.0,1.0,1,37,1.0,1.0,2.0,1.48
2.0,2.0,15.0,1523.1999999999998,1.0,2.0,1.0,1,49,1.0,3.0,1.0,1.3
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,39,1.0,0.0,1.0,0.65
2.0,2.0,15.0,1441.6,1.0,2.0,1.0,1,49,1.0,0.0,1.0,1.35
1.0,1.0,8.0,489.6,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.65
1.0,1.0,7.0,652.8,0.0,1.0,0.0,0,49,1.0,3.0,2.0,0.75
1.0,1.0,7.0,571.2,1.0,2.0,1.0,1,39,1.0,2.0,2.0,0.76
0.0,1.0,13.0,435.2000000000001,1.0,1.0,0.0,1,49,1.0,0.0,1.0,0.58
1.0,1.0,15.0,598.4000000000001,0.0,1.0,0.0,0,39,4.0,0.0,2.0,0.75
1.0,1.0,6.0,598.4000000000001,0.0,1.0,0.0,0,49,1.0,3.0,2.0,0.45
1.0,1.0,5.0,598.4000000000001,0.0,1.0,0.0,1,49,4.0,3.0,2.0,0.78
1.0,1.0,7.0,625.5999999999999,0.0,1.0,0.0,0,37,1.0,1.0,2.0,0.7
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,39,1.0,0.0,2.0,0.81
2.0,2.0,7.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,2.0,2.0,1.1
1.0,1.0,9.0,353.6,0.0,1.0,0.0,0,49,1.0,0.0,2.0,0.55
2.0,2.0,8.0,516.8,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.35
1.0,1.0,8.0,571.2,2.0,1.0,2.0,1,49,1.0,0.0,1.0,0.58
1.0,1.0,9.0,680.0,1.0,1.0,1.0,1,39,1.0,3.0,2.0,0.75
2.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,0,27,1.0,1.0,2.0,1.26
1.0,1.0,7.0,625.5999999999999,0.0,1.0,0.0,1,49,3.0,3.0,2.0,0.66
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,18,4.0,1.0,2.0,0.4562
1.0,1.0,3.0,680.0,1.0,1.0,0.0,0,49,1.0,3.0,1.0,0.6
0.0,1.0,8.0,462.4,0.0,1.0,0.0,0,18,1.0,1.0,2.0,0.5
2.0,3.0,6.0,1686.4,1.0,1.0,1.0,1,31,1.0,1.0,2.0,1.35
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,24,5.0,1.0,2.0,0.79
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,37,1.0,1.0,2.0,0.9
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,0,32,4.0,1.0,2.0,1.15
1.0,1.0,6.0,680.0,0.0,1.0,0.0,1,26,1.0,2.0,2.0,0.84
1.0,1.0,5.0,680.0,0.0,1.0,0.0,1,24,1.0,1.0,1.0,0.75
1.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,0,37,1.0,1.0,2.0,0.65
2.0,2.0,10.0,897.5999999999999,0.0,1.0,0.0,0,16,4.0,1.0,2.0,1.35
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,0,39,4.0,2.0,2.0,1.6
3.0,3.0,8.0,1822.4,0.0,1.0,0.0,0,16,4.0,1.0,2.0,2.4
1.0,1.0,8.0,652.8,1.0,1.0,1.0,1,49,1.0,2.0,2.0,0.55
1.0,1.0,5.0,544.0,1.0,1.0,0.0,0,49,1.0,0.0,2.0,0.45
1.0,1.0,4.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,1.0,0.5
0.0,1.0,8.0,380.8,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.5670000000000001
2.0,2.0,11.0,979.2,0.0,1.0,1.0,1,39,1.0,2.0,2.0,1.55
2.0,2.0,12.0,979.2,0.0,1.0,0.0,1,37,1.0,2.0,2.0,1.62
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,18,4.0,2.0,2.0,0.46
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,18,4.0,1.0,2.0,0.441
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,49,1.0,1.0,2.0,0.54
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,33,1.0,2.0,2.0,0.75
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,1,18,4.0,2.0,2.0,0.4634
2.0,2.0,8.0,1332.8000000000002,0.0,1.0,0.0,0,33,4.0,0.0,2.0,1.9
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,37,1.0,1.0,2.0,1.25
0.0,1.0,5.0,544.0,0.0,1.0,0.0,0,16,1.0,1.0,2.0,0.49
1.0,1.0,5.0,598.4000000000001,1.0,2.0,2.0,1,39,1.0,2.0,2.0,0.85
1.0,1.0,6.0,652.8,0.0,1.0,0.0,0,47,1.0,1.0,1.0,0.67
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,3.0,2.0,1.23
1.0,1.0,4.0,489.6,0.0,1.0,0.0,1,28,1.0,2.0,2.0,0.62
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.27
