bedrooms,baths,price,area_sqft,kitchens,store_rooms,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,other_rooms,luxury_score,furnishing_score,floors,agePossession,property_type,has_servant_room
3.0,4.0,3.5,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,2.0,Undefined,1,0
5.0,6.0,15.5,5445.02,1.0,1.0,1,1,1,1,1,1,1,0,1,1,64.0,25,2.0,Relatively New,1,1
3.0,4.0,2.8,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,2.0,New Property,1,0
3.0,4.0,3.2,1361.255,2.0,1.0,1,1,0,0,0,0,0,0,0,0,19.0,24,2.0,Undefined,1,0
3.0,4.0,3.0,1361.255,1.0,1.0,1,1,0,0,1,1,0,0,0,1,61.0,25,2.0,Relatively New,1,0
3.0,4.0,3.25,1361.255,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
5.0,6.0,15.0,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,12.5,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,2.0,Undefined,1,0
6.0,7.0,27.0,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,0,41.0,24,2.0,Undefined,1,0
4.0,5.0,6.0,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,23.0,24,2.0,Undefined,1,0
5.0,6.0,9.0,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,2.0,Undefined,1,0
6.0,7.0,10.5,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,11.9,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,15.99,5445.02,1.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
5.0,6.0,15.99,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,37.0,24,2.0,Undefined,1,0
6.0,7.0,18.5,7078.526,2.0,1.0,0,0,0,0,0,0,0,0,0,0,23.0,24,2.0,Undefined,1,0
5.0,6.0,11.99,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,23.0,24,3.0,New Property,1,0
5.0,6.0,11.15,5445.02,1.0,1.0,1,1,1,1,0,0,1,0,0,1,51.0,25,3.0,New Property,1,1
5.0,6.0,9.9,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,1,54.0,25,2.0,Undefined,1,0
6.0,7.0,21.99,5445.02,1.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,8.99,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,54.0,25,2.0,New Property,1,1
5.0,6.0,11.25,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
4.0,5.0,6.0,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,11.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,6.8,2722.51,3.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,25,3.0,New Property,1,0
6.0,7.0,16.5,5445.02,2.0,1.0,1,1,1,0,0,0,0,0,0,0,25.0,24,3.0,New Property,1,0
5.0,6.0,11.5,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,61.0,25,2.0,Undefined,1,0
5.0,6.0,10.0,5445.02,3.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,25,3.0,New Property,1,0
5.0,6.0,10.5,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,Undefined,1,1
4.0,5.0,5.5,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Undefined,1,1
4.0,5.0,6.0,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,2.0,Undefined,1,0
3.0,4.0,8.25,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,50.0,24,2.0,Undefined,1,0
5.0,6.0,6.8,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,23.0,24,2.0,New Property,1,0
4.0,5.0,6.9,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,50.0,24,2.0,Undefined,1,0
8.0,7.0,29.99,13612.55,2.0,1.0,0,0,0,0,0,0,0,0,0,0,23.0,24,3.0,New Property,1,0
4.0,5.0,5.7,2722.51,1.0,1.0,1,1,1,1,0,0,0,0,0,1,60.0,25,3.0,New Property,1,1
5.0,6.0,9.25,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,3.0,New Property,1,0
5.0,6.0,37.99,10890.04,1.0,1.0,1,1,1,0,0,0,0,0,0,0,37.0,25,3.0,New Property,1,0
5.0,6.0,9.99,5445.02,1.0,1.0,1,1,1,1,0,1,1,1,1,1,62.0,25,2.0,New Property,1,1
6.0,7.0,16.5,5445.02,1.0,1.0,1,1,1,1,0,0,0,0,0,1,60.0,25,3.0,New Property,1,1
5.0,6.0,5.0,4628.267,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,Relatively New,1,1
4.0,5.0,4.35,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,0,56.0,15,2.0,Undefined,1,0
4.0,5.0,5.45,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,4.35,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,2.9,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,7.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,New Property,1,1
3.0,4.0,3.0,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
3.0,5.0,2.28,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
6.0,6.0,34.5,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
3.0,4.0,3.5,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
4.0,5.0,5.05,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,New Property,1,1
6.0,6.0,17.5,5445.02,2.0,1.0,1,0,1,0,1,0,0,0,0,0,3.0,10,2.0,New Property,1,1
3.0,4.0,3.0,1361.255,2.0,1.0,1,1,0,0,1,1,1,0,0,0,15.0,9,2.0,Undefined,1,0
3.0,4.0,2.4,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,2.0,Undefined,1,0
6.0,6.0,16.5,6534.023999999999,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,3.2,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,New Property,1,0
6.0,7.0,18.75,10890.04,3.0,3.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,4.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,25,2.0,New Property,1,1
5.0,6.0,8.5,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
5.0,5.0,11.0,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,12.0,9,2.0,Undefined,1,0
5.0,6.0,10.75,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,65.0,25,3.0,New Property,1,1
5.0,5.0,10.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,1,1,55.0,15,2.0,New Property,1,1
5.0,5.0,15.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,0,1,29.0,17,2.0,New Property,1,0
5.0,6.0,6.75,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
4.0,5.0,4.35,2722.51,2.0,1.0,1,1,0,0,1,1,0,0,0,1,65.0,15,2.0,New Property,1,1
3.0,4.0,2.3,1361.255,2.0,1.0,1,0,1,1,0,0,1,0,0,1,47.0,13,2.0,New Property,1,0
5.0,6.0,6.5,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,23.0,14,2.0,Moderately Old,1,1
5.0,6.0,11.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,25,2.0,New Property,1,1
5.0,6.0,12.0,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,4.9,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,49.0,15,2.0,New Property,1,1
4.0,5.0,4.85,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,4.6,2178.008,2.0,1.0,1,1,0,0,1,1,0,0,0,0,37.0,13,2.0,New Property,1,1
5.0,4.0,5.5,2178.008,2.0,1.0,0,0,0,0,0,0,0,0,0,0,13.0,9,2.0,Undefined,1,0
5.0,6.0,7.25,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,0,51.0,15,2.0,Undefined,1,1
4.0,5.0,3.95,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,15,2.0,Old Property,1,1
5.0,6.0,9.5,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,8.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,64.0,25,2.0,New Property,1,1
4.0,5.0,4.2,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,7.0,9.8,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,11.0,5445.02,1.0,1.0,1,1,1,0,1,0,1,0,0,0,32.0,12,2.0,New Property,1,1
5.0,6.0,11.0,5445.02,3.0,2.0,1,1,1,1,1,1,1,0,0,1,32.0,10,2.0,New Property,1,1
4.0,5.0,4.95,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,6.0,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,Undefined,1,0
5.0,6.0,12.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,0,25.0,1,2.0,Undefined,1,1
4.0,6.0,5.9,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
6.0,6.0,23.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,11.75,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,12.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Undefined,1,1
4.0,5.0,5.45,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,New Property,1,1
5.0,6.0,25.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,0
6.0,7.0,30.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
6.0,7.0,26.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,15,2.0,New Property,1,0
3.0,4.0,2.75,1361.255,2.0,1.0,1,1,0,0,0,0,1,0,0,0,28.0,5,2.0,New Property,1,0
4.0,5.0,4.25,2722.51,3.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,15,2.0,Moderately Old,1,0
4.0,5.0,4.45,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,50.0,13,2.0,Undefined,1,0
4.0,5.0,4.35,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,49.0,13,2.0,Undefined,1,0
4.0,5.0,4.25,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,64.0,25,2.0,New Property,1,0
4.0,5.0,5.25,2722.51,2.0,2.0,1,1,1,1,1,1,1,0,1,1,57.0,15,2.0,New Property,1,1
6.0,6.0,21.75,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,64.0,25,3.0,New Property,1,1
6.0,6.0,19.0,5445.02,2.0,1.0,0,1,1,0,0,0,0,0,0,1,53.0,15,2.0,New Property,1,1
3.0,4.0,3.65,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,New Property,1,1
5.0,6.0,8.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,4.0,4.71,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,15,3.0,Old Property,1,1
5.0,5.0,4.05,3267.012,2.0,1.0,1,1,1,1,1,1,1,1,1,1,64.0,15,3.0,Old Property,1,0
3.0,4.0,3.12,1497.3804999999998,1.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,15,2.0,Relatively New,1,0
4.0,5.0,4.8,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,Old Property,1,1
3.0,4.0,4.75,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,Old Property,1,0
4.0,5.0,4.25,2178.008,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,0
5.0,6.0,9.99,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,11.0,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,4.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,4.3,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,0
4.0,5.0,4.25,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,0,61.0,15,2.0,New Property,1,1
4.0,5.0,4.2,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
4.0,5.0,4.55,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,49.0,13,2.0,Undefined,1,0
4.0,5.0,4.75,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,Relatively New,1,1
4.0,5.0,4.85,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,0,62.0,25,2.0,New Property,1,0
4.0,5.0,4.1,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,Relatively New,1,1
4.0,5.0,4.25,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,53.0,15,2.0,Undefined,1,1
4.0,5.0,4.35,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,15,2.0,Moderately Old,1,1
3.0,5.0,2.75,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,7.0,5,2.0,Undefined,1,0
5.0,6.0,6.25,2722.51,2.0,1.0,1,1,0,0,0,0,0,0,0,1,6.0,3,2.0,Relatively New,1,0
5.0,6.0,6.25,2722.51,2.0,1.0,1,1,0,0,1,1,0,0,0,0,23.0,3,2.0,Relatively New,1,0
5.0,6.0,13.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,1,1,53.0,15,3.0,New Property,1,1
5.0,7.0,4.65,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,New Property,1,1
5.0,7.0,7.1,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,1
5.0,7.0,36.5,10890.04,2.0,2.0,0,0,0,0,0,0,0,0,0,1,50.0,6,2.0,New Property,1,1
5.0,7.0,9.25,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,1,34.0,15,2.0,New Property,1,1
5.0,7.0,8.75,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,8.65,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,8.12,5445.02,3.0,3.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
6.0,7.0,7.45,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,6.0,10.5,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,10.25,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,10.75,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,9.1,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
6.0,6.0,17.25,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,8.25,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,60.0,15,2.0,New Property,1,1
5.0,6.0,9.35,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
5.0,6.0,8.15,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
5.0,6.0,8.35,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
5.0,6.0,8.75,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
6.0,6.0,18.5,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
6.0,6.0,32.5,10890.04,3.0,3.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,7.0,9.75,5445.02,3.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,8.75,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,6.0,7.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,8.85,5445.02,1.0,1.0,1,1,1,0,1,1,1,0,0,0,53.0,15,3.0,New Property,1,1
5.0,6.0,6.9,5445.02,1.0,1.0,1,1,0,0,1,1,0,0,0,1,45.0,15,3.0,New Property,1,1
5.0,6.0,10.5,5445.02,1.0,1.0,1,1,0,0,1,1,0,0,0,1,46.0,25,3.0,New Property,1,1
6.0,7.0,8.99,6534.023999999999,1.0,1.0,1,1,0,0,1,1,0,0,0,0,45.0,15,3.0,New Property,1,1
5.0,6.0,6.75,5445.02,1.0,1.0,1,1,0,0,1,1,0,0,0,1,49.0,15,3.0,New Property,1,1
5.0,6.0,11.75,5445.02,3.0,1.0,1,1,1,1,1,1,1,0,0,0,59.0,15,3.0,New Property,1,1
5.0,6.0,9.25,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,6.8,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,6.75,5445.02,2.0,1.0,1,1,1,0,1,1,1,1,1,1,57.0,25,3.0,New Property,1,1
5.0,6.0,7.5,5445.02,1.0,1.0,1,1,0,0,1,1,0,0,0,0,45.0,15,3.0,New Property,1,1
6.0,7.0,6.5,5445.02,3.0,1.0,1,1,1,0,1,1,0,0,0,1,57.0,25,3.0,New Property,1,0
5.0,6.0,7.65,5445.02,3.0,1.0,1,1,0,0,1,1,0,0,0,0,49.0,15,3.0,New Property,1,1
5.0,6.0,7.25,5445.02,3.0,1.0,1,1,1,0,1,1,0,0,0,0,49.0,15,3.0,New Property,1,1
5.0,6.0,6.99,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,0,66.0,25,3.0,New Property,1,1
5.0,6.0,10.5,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,3.0,New Property,1,1
5.0,6.0,7.95,5445.02,1.0,1.0,1,1,1,1,1,1,1,0,1,1,53.0,15,3.0,New Property,1,1
5.0,6.0,8.5,5445.02,2.0,2.0,1,1,1,1,1,0,1,1,1,1,52.0,25,2.0,Undefined,1,1
5.0,6.0,8.75,5445.02,2.0,2.0,1,1,1,1,1,0,1,1,1,1,56.0,25,3.0,New Property,1,1
5.0,6.0,8.75,5445.02,2.0,2.0,1,1,1,1,1,0,1,1,1,1,52.0,25,2.0,Undefined,1,1
5.0,6.0,8.25,5445.02,2.0,2.0,1,1,1,1,1,0,1,1,1,1,55.0,25,3.0,New Property,1,1
5.0,6.0,7.48,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,7.75,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,9.35,5445.02,1.0,1.0,1,1,0,0,1,1,0,0,0,1,53.0,15,3.0,New Property,1,1
4.0,5.0,4.38,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,4.25,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,2.5,1361.255,2.0,1.0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,Undefined,1,0
3.0,5.0,2.45,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,3.0,New Property,1,1
5.0,6.0,6.95,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,1
5.0,6.0,7.86,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,11.5,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,51.0,25,3.0,New Property,1,1
6.0,7.0,10.5,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,61.0,25,3.0,New Property,1,1
5.0,6.0,7.65,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,8.45,5989.521999999999,2.0,1.0,1,1,0,0,1,1,1,1,0,0,15.0,12,2.0,New Property,1,1
4.0,5.0,6.0,2722.51,2.0,1.0,1,1,1,1,0,0,1,0,0,1,66.0,25,2.0,New Property,1,1
6.0,7.0,7.93,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,Relatively New,1,1
6.0,7.0,7.89,5445.02,3.0,1.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,Relatively New,1,1
6.0,6.0,15.0,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
6.0,7.0,16.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,5.9,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
6.0,7.0,14.75,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,10.25,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,7.0,7.97,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,Relatively New,1,1
5.0,6.0,32.0,10890.04,2.0,2.0,1,1,0,1,0,1,1,0,0,0,48.0,15,2.0,New Property,1,1
3.0,4.0,2.25,1361.255,1.0,1.0,1,1,0,0,0,0,0,0,0,1,60.0,15,2.0,New Property,1,0
6.0,6.0,7.75,5445.02,3.0,3.0,1,1,1,1,1,1,1,1,1,0,64.0,25,3.0,New Property,1,1
4.0,5.0,4.65,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,5.9,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,25,2.0,New Property,1,1
5.0,6.0,6.35,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
8.0,7.0,34.0,10890.04,4.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,7.0,27.0,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
6.0,7.0,30.0,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,7.0,30.0,10890.04,2.0,2.0,1,1,1,1,1,1,1,0,1,1,62.0,25,2.0,New Property,1,1
6.0,7.0,39.0,10890.04,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,7.5,5989.521999999999,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
6.0,7.0,24.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,5.0,3.95,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,44.0,8,2.0,Old Property,1,1
4.0,5.0,5.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,7.0,22.0,5445.02,4.0,2.0,1,1,1,1,1,1,1,1,1,1,54.0,18,3.0,New Property,1,1
6.0,7.0,7.9,5445.02,3.0,1.0,1,1,1,1,1,1,1,0,1,1,66.0,25,3.0,New Property,1,1
6.0,7.0,24.95,9256.534,3.0,1.0,1,1,1,1,1,1,1,1,1,1,57.0,25,2.0,New Property,1,1
4.0,5.0,4.75,2722.51,2.0,1.0,1,1,0,0,1,1,0,0,0,1,62.0,25,2.0,Relatively New,1,1
4.0,4.0,6.74,2722.51,2.0,1.0,0,0,1,1,0,0,0,0,0,1,18.0,12,2.0,Relatively New,1,0
5.0,6.0,6.5,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
5.0,6.0,10.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,7.42,5445.02,3.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,6.0,7.59,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,7.0,6.95,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,4.0,3.1,1361.255,1.0,1.0,1,1,1,0,0,0,1,0,0,0,24.0,5,2.0,New Property,1,0
5.0,6.0,8.55,5445.02,2.0,1.0,1,1,0,0,1,1,0,0,0,1,48.0,15,2.0,New Property,1,1
3.0,4.0,2.5,1361.255,2.0,1.0,1,0,0,0,0,0,0,0,0,0,37.0,8,2.0,Undefined,1,1
3.0,4.0,2.6,1361.255,2.0,1.0,1,0,0,0,0,0,0,0,0,0,35.0,8,2.0,Undefined,1,1
