Property ID,Name,Price,Marla,Area (sqft),Bedrooms,Baths,Floor Number,Total Floors,Built Year,Address,Rooms,Other Rooms,Link
52791471,"4 BHK Askari 10, Askari, Lahore, Punjab",PKR 4 Crore,12,2700,4,5,1,1,,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Prayer Room, Powder Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_flat_of_12_marla_is_available_for_sale_in_askari_10_lahore-52791471-1011-1.html
45329515,"3 BHK Askari 1, Askari, Lahore, Punjab",PKR 4.15 Crore,11,2475,3,3,1,1,2024,"Askari 1, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_1_furnished_brand_new_apartment_in_askari_1_sarfraz_rafiqui_road_prime_location_of_lahore-45329515-3556-1.html
50930422,"3 BHK Askari 1, Askari, Lahore, Punjab",PKR 4 Crore,11.1,2497.5,3,3,Not listed,8,2024,"Askari 1, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Kitchens': '01', 'Store Rooms': '01'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_1_ground_1st_floor_apartment_available_for_sale_in_askari-1_near_cmh_lahore_cantt-50930422-3556-1.html
52918821,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.7 Crore,10,2250,3,3,2,8,2018,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_2018_modal_big_tv_good_condition_apartment_available_for_sale-52918821-15703-1.html
52918812,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.65 Crore,10,2250,3,3,2,8,2018,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_2018_modal_apartment_available_for_sale-52918812-15703-1.html
51989119,"4 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3.29 Crore,12,2700,4,4,Not listed,7,2019,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_4_bed_beautiful_apartment_available_for_sale_in_askari_11_sec_b_lahore-51989119-15703-1.html
52917620,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.78 Crore,10,2250,3,4,2,5,2025,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_brand_new_facing_lake_3rd_floor_apartment_available_for_sale-52917620-21437-1.html
52850354,"3 BHK Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab",PKR 2.65 Crore,10,2250,3,4,Not listed,Not listed,2018,"Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_10_marla_3_bedrooms_apartment_available_for_sale-52850354-15702-1.html
52840084,"4 BHK Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",PKR 5 Crore,12,2700,4,5,1,8,2025,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",{},"Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_askari_10_sector_s_ground_floor_4_bed_apartment_flat_for_sale-52840084-21434-1.html
52861622,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 5.3 Crore,11.2,2520,3,4,Not listed,Not listed,2004,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '6', 'Bathrooms': '6', 'Servant Quarters': '4', 'Kitchens': '8', 'Store Rooms': '9'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_change_your_address_to_askari_10_-_sector_f_lahore_for_a_reasonable_price_of_rs_52983000-52861622-10542-1.html
50092833,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 3.1 Crore,10,2250,3,4,7,Not listed,2019,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_10_merla_beautiful_falt_for_sale_in_askri_10-50092833-10542-1.html
52170569,"4 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3.6 Crore,12,2700,4,4,Not listed,Not listed,2024,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Gym, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_12_marla_4_bed_flat_for_sale_in_askari_11-b_lahore-52170569-15703-1.html
52788027,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 2.65 Crore,10,2250,3,3,1,1,,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_11_flat_of_10_marla_is_available_in_contemporary_neighborhood_of_askari-52788027-1503-1.html
52787227,"4 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.4 Crore,12,2700,4,5,1,1,2024,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_12_marla_spacious_flat_is_available_in_askari_11_for_sale-52787227-1503-1.html
52787499,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,3,1,1,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_book_a_10_marla_flat_in_askari_11_-_sector_d-52787499-21437-1.html
52910867,"4 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 4.5 Crore,12,2700,4,5,2,2,2022,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_12_marla_4_bedroom_apartment_available_for_sale_in_askari_10_sector_f_lahore_cantt-52910867-10542-1.html
52906511,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.55 Crore,10,2250,3,4,Not listed,Not listed,2024,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_10_marla_brand_new_apartment_available_for_sale-52906511-21437-1.html
39063973,"4 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 4.2 Crore,12,2700,4,5,Not listed,8,2021,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_facing_commercial_4_beds_new_apartment_for_sale_in_sector_f_askari_10-39063973-10542-1.html
39008285,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 3.45 Crore,10,2250,3,4,Not listed,Not listed,2021,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_1st_floor_excellent_view_apartment_for_sale_in_sector_f_askari_10-39008285-10542-1.html
48437727,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 3.2 Crore,10,2250,3,4,4,5,2017,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_a_beautiful_flat_for_sale_cornor_building_very_good_location_in_askari_10-48437727-10542-1.html
47080403,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,3,Not listed,Not listed,Built in year,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_10_marla_new_building_apartment_available_for_sale_in_askari_10_top_location-47080403-10542-1.html
52318027,"3 BHK Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",PKR 4 Crore,10,2250,3,4,3,8,2025,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_excellent_brand_new_3_bedroom_apartment_available_for_sale-52318027-21434-1.html
52623225,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.25 Crore,10,2250,3,3,Not listed,Not listed,2017,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Lounge or Sitting Room",https://www.zameen.com/Property/askari_askari_11_army_constructed_3-bedrooms_flat_for_sale_in_askari-11_lahore-52623225-1503-1.html
52855712,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,4,Not listed,Not listed,,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Laundry Room",https://www.zameen.com/Property/askari_askari_11_10_marla_brand_new_apartment_availabe_for_sale-52855712-1503-1.html
52787500,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,3,1,1,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_get_in_touch_now_to_buy_a_10_marla_flat_in_askari_11_-_sector_d-52787500-21437-1.html
52787235,"4 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.38 Crore,12,2700,4,5,1,1,,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Prayer Room, Powder Room, Laundry Room",https://www.zameen.com/Property/askari_askari_11_ideal_flat_for_sale_in_askari_11-52787235-1503-1.html
52864305,"3 BHK Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab",PKR 2.5 Crore,10,2250,3,4,Not listed,Not listed,2018,"Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_10_marla_3_bedrooms_apartment_available_for_sale-52864305-15702-1.html
52501993,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.8 Crore,10,2250,3,3,Not listed,Not listed,2025,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Lounge or Sitting Room",https://www.zameen.com/Property/askari_askari_11_brand_new_ground_floor_3-bedrooms_flat_for_sale_in_askari-11_lahore-52501993-1503-1.html
52897109,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.7 Crore,10,2250,3,4,Not listed,Not listed,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_10_marla_ground_floor_brand_new_apartment_available_for_sale-52897109-21437-1.html
52788032,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 2.6 Crore,10,2250,3,3,1,1,,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Laundry Room",https://www.zameen.com/Property/askari_askari_11_ideal_flat_for_sale_in_askari_11-52788032-1503-1.html
52788034,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 2.55 Crore,10,2250,3,3,1,1,,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Laundry Room",https://www.zameen.com/Property/askari_askari_11_find_your_ideal_flat_in_lahore_under_rs_25500000-52788034-1503-1.html
50457046,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 2.75 Crore,10,2250,3,4,Not listed,Not listed,Built in year,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '7', 'Bathrooms': '7'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_3_bed_apartment_for_sale_in_askari_11_sector_-b_lahore-50457046-1503-1.html
52893792,"3 BHK Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab",PKR 2.5 Crore,10,2250,3,3,Not listed,Not listed,,"Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_10_marla_3_bedroom_apartment_available_for_sale-52893792-15702-1.html
52893665,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.82 Crore,10,2250,3,4,2,8,2025,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_brand_new_3rd_floor_facing_theme_park_apartment_available_for_sale-52893665-21437-1.html
52748512,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.7 Crore,10,2250,3,3,Not listed,8,2020,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_10_marla_3_bedroom_apartment_available_for_sale-52748512-15703-1.html
52892966,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.6 Crore,10,2250,3,3,Not listed,Not listed,,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_10_marla_3_bedroom_beautiful_apartment_available_for_sale-52892966-15703-1.html
52892843,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.55 Crore,10,2250,3,4,Not listed,Not listed,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_10_marla_3_bedroom_apartment_available_for_sale-52892843-21437-1.html
52837912,"3 BHK Askari 1, Askari, Lahore, Punjab",PKR 2.3 Crore,10,2250,3,3,3,3,1986,"Askari 1, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '2', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_1_10_marla_3-bedrooms_3-bathrooms_2nd_floor_flat_available_for_sale-52837912-3556-1.html
52890843,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.82 Crore,10,2250,3,3,2,8,2025,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_brand_new_facing_lake_3rd_floor_apartment_available_for_sale-52890843-21437-1.html
52890829,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.85 Crore,10,2250,3,3,3,8,2024,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_brand_new_facing_lake_3rd_floor_apartment_available_for_sale-52890829-21437-1.html
52643038,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.9 Crore,11,2475,3,3,Not listed,6,2021,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Kitchens': '1', 'Store Rooms': '1'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_10_elegant_3-bedroom_luxury_apartment_for_sale_in_askari_10_lahore-52643038-1011-1.html
52429816,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,4,8,8,Built in year,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_10_marla_3_bed_flat_available_top_location_for_sale_with_gas_in_askari_11_sector_d-52429816-1503-1.html
49283977,"3 BHK Askari 5, Askari, Lahore, Punjab",PKR 4.95 Crore,10,2250,3,3,Not listed,Not listed,2024,"Askari 5, Askari, Lahore, Punjab","{'Bedrooms': '2', 'Bathrooms': '2', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_5_ground_floor_renovated_flat_for_sale_in_askari_5_gulberg_3-49283977-3559-1.html
52850107,"4 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.05 Crore,10,2250,4,3,6,8,2023,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_underground_car_parking_best_opportunity_available_for_sale-52850107-1503-1.html
52850115,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3 Crore,10,2250,3,3,6,8,2023,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_basement_car_parking_6th_available_for_sale-52850115-15703-1.html
52429530,"4 BHK Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab",PKR 3.35 Crore,12,2700,4,5,3,7,Built in year,"Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_12_marla_4_bed_flat_available_for_sale_in_askari_11_sector_b-52429530-15702-1.html
52866911,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.75 Crore,10,2250,3,3,Not listed,8,2018,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_askari_11_10_marla_3_bedrooms_3rd_floor_apartment_with_stunning_views_limited_time_offer-52866911-15703-1.html
52862864,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.4 Crore,10,2250,3,3,6,7,2018,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_10_marla_3_bedrooms_apartment_available_for_sale-52862864-15703-1.html
52862821,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.6 Crore,10,2250,3,3,5,7,2018,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_10_marla_5th_floor_available_for_sale_in_askari_11_lahore-52862821-15703-1.html
